treeId,order,ifn,plotId,province,municipality,latWGS84,lngWGS84,dbh1mm,dbh2mm,heightM,expan,speciesId,scientificName,dataCapture,treeifn3Id,treeIri,plotIri,speciesIri,treeifn3Iri
"40-37-8",8,"ifn2","40-37","Segovia","Cuéllar",41.433687,-4.353602,253,245,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-133-11.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-133-11.1"
"40-37-9",9,"ifn2","40-37","Segovia","Cuéllar",41.433697,-4.353633,269,284,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-136-8.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-136-8.2"
"40-37-10",10,"ifn2","40-37","Segovia","Cuéllar",41.433672,-4.353623,276,280,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-146-10.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-146-10.6"
"40-37-11",11,"ifn2","40-37","Segovia","Cuéllar",41.433693,-4.353653,212,206,10.5,31.83098861837907,"Species26","Pinus pinaster",1991,"40-37-A-3C-148-7.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-148-7.2"
"40-37-12",12,"ifn2","40-37","Segovia","Cuéllar",41.433665,-4.353656,227,216,9.5,31.83098861837907,"Species26","Pinus pinaster",1991,"40-37-A-3C-163-9.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-12","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-163-9.6"
"40-37-13",13,"ifn2","40-37","Segovia","Cuéllar",41.433629,-4.353664,322,328,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-178-12.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-13","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-178-12.9"
"40-37-14",14,"ifn2","40-37","Segovia","Cuéllar",41.43366,-4.35368,265,253,11.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-179-9.2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-14","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-179-9.2"
"40-37-15",15,"ifn2","40-37","Segovia","Cuéllar",41.433617,-4.353683,262,276,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-186-13.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-15","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-186-13.8"
"40-37-16",16,"ifn2","40-37","Segovia","Cuéllar",41.433634,-4.353705,275,277,10,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-194-11.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-16","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-194-11.8"
"40-37-17",17,"ifn2","40-37","Segovia","Cuéllar",41.433627,-4.353773,314,309,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-220-13.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-17","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-220-13.4"
"40-37-18",18,"ifn2","40-37","Segovia","Cuéllar",41.433707,-4.353745,199,193,5.5,31.83098861837907,"Species26","Pinus pinaster",1991,"40-37-A-3C-237-4.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-18","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-237-4.5"
"40-37-19",19,"ifn2","40-37","Segovia","Cuéllar",41.433721,-4.353863,274,360,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-287-12.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-19","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-287-12.7"
"40-37-20",20,"ifn2","40-37","Segovia","Cuéllar",41.433728,-4.353814,345,332,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-288-8.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-20","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-288-8.4"
"40-37-21",21,"ifn2","40-37","Segovia","Cuéllar",41.433739,-4.353746,120,113,4,127.32395447351628,"Species26","Pinus pinaster",1991,"40-37-A-3C-297-2.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-21","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-297-2.7"
"40-37-22",22,"ifn2","40-37","Segovia","Cuéllar",41.433792,-4.353869,367,388,11,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-325-14.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-22","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-325-14.3"
"40-37-23",23,"ifn2","40-37","Segovia","Cuéllar",41.433765,-4.353761,378,345,11.5,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-37-24",24,"ifn2","40-37","Segovia","Cuéllar",41.433816,-4.353773,323,420,13.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-364-9.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-24","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-364-9.9"
"40-37-25",25,"ifn2","40-37","Segovia","Cuéllar",41.433842,-4.353761,287,320,13.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-37-A-3C-375-12.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-37-25","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-37","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-37-A-3C-375-12.1"
"40-372-1",1,"ifn2","40-372","Segovia","Villaverde de Íscar",41.28732,-4.541691,350,382,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-372-2",2,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287217,-4.541582,417,403,12,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-124-14.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-124-14.7"
"40-372-3",3,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287255,-4.541743,105,105,3.5,127.32395447351628,"Species23","Pinus pinea",1991,"40-372-A-1-134-0.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-134-0.6"
"40-372-4",4,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287219,-4.541651,372,346,11.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-135-9.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-135-9.3"
"40-372-5",5,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287165,-4.541749,295,306,12.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-202-10.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-202-10.3"
"40-372-6",6,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287155,-4.541782,485,442,13.5,5.092958178940651,"Species26","Pinus pinaster",1991,"40-372-A-1-218-11.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-218-11.7"
"40-372-7",7,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287221,-4.541769,120,125,4.5,127.32395447351628,"Species26","Pinus pinaster",1991,"40-372-A-1-226-4.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-226-4.4"
"40-372-8",8,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287181,-4.541865,307,313,13,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-372-9",9,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287241,-4.541863,278,300,13,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-282-9.7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-282-9.7"
"40-372-10",10,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287272,-4.541923,270,263,10.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-299-14.6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-10","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-299-14.6"
"40-372-11",11,"ifn2","40-372","Segovia","Villaverde de Íscar",41.287285,-4.541913,380,379,12.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-372-A-1-307-14.0","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-372-11","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-372","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-372-A-1-307-14.0"
"40-373-1",1,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287462,-4.529797,427,441,10.5,5.092958178940651,"Species26","Pinus pinaster",1991,"40-373-A-1-11-5.1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-11-5.1"
"40-373-2",2,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287466,-4.52972,330,282,10,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-373-3",3,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287414,-4.529723,269,260,8,14.14710605261292,"Species26","Pinus pinaster",1991,"40-373-A-1-104-7.4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-104-7.4"
"40-373-4",4,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287364,-4.529905,362,322,9.5,14.14710605261292,"Species26","Pinus pinaster",1991,"40-373-A-1-257-9.8","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-257-9.8"
"40-373-5",5,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287459,-4.529907,449,468,11,5.092958178940651,"Species23","Pinus pinea",1991,"40-373-A-1-328-9.3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-328-9.3"
"40-373-6",6,"ifn2","40-373","Segovia","Villaverde de Íscar",41.287451,-4.529848,117,115,5,127.32395447351628,"Species26","Pinus pinaster",1991,"40-373-A-1-351-4.9","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-351-4.9"
"40-373-7",7,"ifn2","40-373","Segovia","Villaverde de Íscar",41.28762,-4.52989,487,502,12,5.092958178940651,"Species23","Pinus pinea",1991,"40-373-A-1-379-23.5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-373-7","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-373","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn3/tree/tree-40-373-A-1-379-23.5"
"40-378-1",1,"ifn2","40-378","Segovia","Villeguillo",41.269022,-4.56512,285,271,7.5,14.14710605261292,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-1","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-378-2",2,"ifn2","40-378","Segovia","Villeguillo",41.268952,-4.56515,444,434,9,5.092958178940651,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-2","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-378-3",3,"ifn2","40-378","Segovia","Villeguillo",41.268904,-4.565149,134,137,4,31.83098861837907,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-3","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-378-4",4,"ifn2","40-378","Segovia","Villeguillo",41.268872,-4.56517,192,174,5,31.83098861837907,"Species23","Pinus pinea",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-4","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species23",
"40-378-5",5,"ifn2","40-378","Segovia","Villeguillo",41.268873,-4.565206,219,224,8.5,31.83098861837907,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-5","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
"40-378-6",6,"ifn2","40-378","Segovia","Villeguillo",41.268832,-4.565227,288,293,9.5,14.14710605261292,"Species26","Pinus pinaster",1991,,"https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/tree/tree-40-378-6","https://datos.iepnb.es/recurso/sector-publico/medio-ambiente/ifn2/plot/plot-40-378","https://datos.iepnb.es/kos/sector-publico/medio-ambiente/ifn2/taxon/Species26",
